DateTime,Media Temperatura,Temperatura Intervallo,Temperatura Intervallo,Media Umidità
DateTime,Media Temperatura,low,high,Media Umidità
30.07.2024 12:00:00,34,336,344,3644
30.07.2024 13:00:00,3432,341,347,3462
30.07.2024 14:00:00,3438,339,348,3443
30.07.2024 15:00:00,339,335,342,355
30.07.2024 16:00:00,3305,328,333,3522
30.07.2024 17:00:00,323,308,331,3442
30.07.2024 18:00:00,2959,28,306,3865
30.07.2024 19:00:00,2741,269,279,4142
30.07.2024 20:00:00,2575,245,268,4554
30.07.2024 21:00:00,2334,223,243,5577
30.07.2024 22:00:00,2163,212,221,6579
30.07.2024 23:00:00,2215,215,229,6521
31.07.2024 00:00:00,2296,226,233,6295
31.07.2024 01:00:00,2149,206,222,6872
31.07.2024 02:00:00,2096,204,217,7026
31.07.2024 03:00:00,203,196,206,7263
31.07.2024 04:00:00,1992,193,203,7478
31.07.2024 05:00:00,2151,201,234,7138
31.07.2024 06:00:00,2528,238,266,5975
31.07.2024 07:00:00,2926,27,315,4956
31.07.2024 08:00:00,3208,316,328,4215
31.07.2024 09:00:00,3315,328,339,3789
31.07.2024 10:00:00,3407,326,351,3633
31.07.2024 11:00:00,3562,352,364,3463
31.07.2024 12:00:00,3634,358,368,3295
31.07.2024 13:00:00,3679,362,374,3259
31.07.2024 14:00:00,3704,365,374,3295
31.07.2024 15:00:00,3746,37,379,3235
31.07.2024 16:00:00,3608,352,371,3464
31.07.2024 17:00:00,3367,319,352,3998
31.07.2024 18:00:00,3084,296,317,4673
31.07.2024 19:00:00,2848,276,294,5262
31.07.2024 20:00:00,2593,253,273,6318
31.07.2024 21:00:00,2357,226,253,7364
31.07.2024 22:00:00,233,228,238,6541
31.07.2024 23:00:00,231,227,238,6096
01.08.2024 00:00:00,2381,231,242,5574
01.08.2024 01:00:00,2288,224,235,5955
01.08.2024 02:00:00,2469,236,254,5412
01.08.2024 03:00:00,2517,248,255,5435
01.08.2024 04:00:00,2442,239,251,5916
01.08.2024 05:00:00,2456,24,258,6253
01.08.2024 06:00:00,2766,262,288,5485
01.08.2024 07:00:00,3094,293,328,4823
01.08.2024 08:00:00,337,328,346,4384
01.08.2024 09:00:00,3431,337,353,4445
01.08.2024 10:00:00,3541,351,358,4252
01.08.2024 11:00:00,3653,357,371,4035
01.08.2024 12:00:00,3816,372,392,349
01.08.2024 13:00:00,3926,387,398,3205
01.08.2024 14:00:00,3935,387,397,3173
01.08.2024 15:00:00,3855,382,388,3307
01.08.2024 16:00:00,3778,366,384,2864
01.08.2024 17:00:00,3553,341,367,243
01.08.2024 18:00:00,3352,326,341,2399
01.08.2024 19:00:00,3135,307,324,2693
01.08.2024 20:00:00,2994,292,307,2988
01.08.2024 21:00:00,2866,282,291,319
01.08.2024 22:00:00,2665,251,283,581
01.08.2024 23:00:00,2492,238,256,7575
02.08.2024 00:00:00,2283,222,236,8457
02.08.2024 01:00:00,2182,215,222,90
02.08.2024 02:00:00,2123,211,215,9275
02.08.2024 03:00:00,2085,204,213,9067
02.08.2024 04:00:00,2035,199,208,8444
02.08.2024 05:00:00,2105,20,231,8868
02.08.2024 06:00:00,2453,234,253,7554
02.08.2024 07:00:00,2669,254,28,6852
02.08.2024 08:00:00,2963,281,313,5658
02.08.2024 09:00:00,3107,301,318,4915
02.08.2024 10:00:00,322,316,33,4549
02.08.2024 11:00:00,3384,331,344,4273
02.08.2024 12:00:00,3474,342,353,4134
02.08.2024 13:00:00,3561,351,366,4014
02.08.2024 14:00:00,357,351,362,4026
02.08.2024 15:00:00,3254,311,347,5153
02.08.2024 16:00:00,325,313,334,5454
02.08.2024 17:00:00,2993,291,311,6055
02.08.2024 18:00:00,2846,276,291,6511
02.08.2024 19:00:00,2679,264,273,7115
02.08.2024 20:00:00,2563,253,263,7545
02.08.2024 21:00:00,2458,242,253,7843
02.08.2024 22:00:00,2375,235,242,8286
02.08.2024 23:00:00,2351,232,239,8486
03.08.2024 00:00:00,2373,232,242,8523
03.08.2024 01:00:00,2356,233,237,8562
03.08.2024 02:00:00,2302,229,232,8812
03.08.2024 03:00:00,2276,226,231,8954
03.08.2024 04:00:00,2263,222,233,9049
03.08.2024 05:00:00,2391,233,252,8744
03.08.2024 06:00:00,2646,254,282,7624
03.08.2024 07:00:00,2908,283,302,6497
03.08.2024 08:00:00,2995,289,304,606
03.08.2024 09:00:00,299,292,306,6348
03.08.2024 10:00:00,2834,261,31,6151
03.08.2024 11:00:00,2406,227,259,6989
03.08.2024 12:00:00,2512,244,259,6858
03.08.2024 13:00:00,269,261,282,6297
03.08.2024 14:00:00,2866,279,30,5818
03.08.2024 15:00:00,3004,29,315,5141
03.08.2024 16:00:00,3136,311,315,4625
03.08.2024 17:00:00,2921,273,305,5124
03.08.2024 18:00:00,2582,252,265,6378
03.08.2024 19:00:00,2474,238,256,6892
03.08.2024 20:00:00,2222,214,236,7923
03.08.2024 21:00:00,2104,207,214,8536
03.08.2024 22:00:00,2049,20,207,8914
03.08.2024 23:00:00,1996,197,202,9157
04.08.2024 00:00:00,2028,199,208,9029
04.08.2024 01:00:00,2035,194,209,8836
04.08.2024 02:00:00,193,192,194,9271
04.08.2024 03:00:00,1991,194,203,8957
04.08.2024 04:00:00,1896,185,197,9225
04.08.2024 05:00:00,2052,188,221,857
04.08.2024 06:00:00,2349,219,252,7468
04.08.2024 07:00:00,2647,252,282,641
04.08.2024 08:00:00,3012,284,313,5522
04.08.2024 09:00:00,3138,308,319,494
04.08.2024 10:00:00,3195,308,33,4494
04.08.2024 11:00:00,3315,326,339,417
04.08.2024 12:00:00,3343,329,343,4111
04.08.2024 13:00:00,3431,332,352,3811
04.08.2024 14:00:00,3476,344,351,3734
04.08.2024 15:00:00,3348,327,344,3996
04.08.2024 16:00:00,33,326,335,3552
04.08.2024 17:00:00,3113,305,323,3801
04.08.2024 18:00:00,2893,273,303,4322
04.08.2024 19:00:00,2598,256,27,5357
04.08.2024 20:00:00,2495,231,258,5725
04.08.2024 21:00:00,2195,213,227,6972
04.08.2024 22:00:00,2061,203,211,7644
05.08.2024 00:00:00,203,202,205,7843
05.08.2024 01:00:00,1984,196,203,7981
05.08.2024 02:00:00,2024,197,208,7794
05.08.2024 03:00:00,2039,202,205,7545
05.08.2024 04:00:00,2018,198,205,7235
05.08.2024 05:00:00,1965,192,201,7217
05.08.2024 06:00:00,192,188,197,7305
05.08.2024 07:00:00,2019,195,219,7059
05.08.2024 08:00:00,2435,225,258,5434
05.08.2024 09:00:00,2823,262,307,4352
05.08.2024 10:00:00,3145,306,323,4051
05.08.2024 11:00:00,3309,324,337,3826
05.08.2024 12:00:00,3372,331,346,3581
05.08.2024 13:00:00,346,339,357,3393
05.08.2024 14:00:00,3557,353,359,3164
05.08.2024 15:00:00,3525,349,355,3223
05.08.2024 16:00:00,3483,339,36,3673
05.08.2024 17:00:00,3411,336,347,3883
05.08.2024 18:00:00,3343,33,339,3932
05.08.2024 19:00:00,3169,309,331,4353
05.08.2024 20:00:00,2937,28,306,5106
05.08.2024 21:00:00,2714,266,278,6032
05.08.2024 22:00:00,2593,252,266,6678
05.08.2024 23:00:00,2415,233,253,7399
06.08.2024 00:00:00,2365,232,242,7522
06.08.2024 01:00:00,2315,23,235,7695
06.08.2024 02:00:00,2244,221,228,7969
06.08.2024 03:00:00,2225,216,225,7975
06.08.2024 04:00:00,2131,21,214,8362
06.08.2024 05:00:00,2075,203,211,8638
06.08.2024 06:00:00,2037,201,209,8832
06.08.2024 07:00:00,219,209,237,8207
06.08.2024 08:00:00,2557,24,272,6794
06.08.2024 09:00:00,2874,274,301,5839
06.08.2024 10:00:00,3147,302,326,5278
06.08.2024 11:00:00,3268,322,33,4828
06.08.2024 12:00:00,3334,326,34,4667
06.08.2024 13:00:00,3431,334,349,4305
06.08.2024 14:00:00,3496,343,356,3922
06.08.2024 15:00:00,3567,353,362,375
06.08.2024 16:00:00,3545,349,363,3809
06.08.2024 17:00:00,3416,328,347,3908
06.08.2024 18:00:00,3247,306,343,4171
06.08.2024 19:00:00,3006,296,305,4883
06.08.2024 20:00:00,2915,281,297,5188
06.08.2024 21:00:00,2721,27,278,564
06.08.2024 22:00:00,2587,245,273,6061
06.08.2024 23:00:00,2403,238,243,681
07.08.2024 00:00:00,2333,229,24,7329
07.08.2024 01:00:00,2266,225,229,7735
07.08.2024 02:00:00,2298,228,232,7579
07.08.2024 03:00:00,2252,221,232,7705
07.08.2024 04:00:00,2292,226,233,7579
07.08.2024 05:00:00,2251,221,231,7811
07.08.2024 06:00:00,2195,215,225,8096
07.08.2024 07:00:00,2229,215,239,8174
07.08.2024 08:00:00,2588,244,272,6834
07.08.2024 09:00:00,2912,275,31,5784
07.08.2024 10:00:00,3259,306,341,4649
07.08.2024 11:00:00,3433,334,351,4123
07.08.2024 12:00:00,3513,347,356,4049
07.08.2024 13:00:00,3546,338,366,3947
07.08.2024 14:00:00,3435,335,354,4125
07.08.2024 15:00:00,3678,353,376,3745
07.08.2024 16:00:00,3364,327,345,4328
07.08.2024 17:00:00,3196,308,343,4732
07.08.2024 18:00:00,3008,294,307,5265
07.08.2024 19:00:00,287,282,292,5789
07.08.2024 20:00:00,2687,219,282,6319
07.08.2024 21:00:00,1979,192,214,9087
07.08.2024 22:00:00,1955,193,196,9614
07.08.2024 23:00:00,1943,193,196,9655
08.08.2024 00:00:00,1959,193,199,9385
08.08.2024 01:00:00,1972,192,20,9107
08.08.2024 02:00:00,1905,188,195,936
08.08.2024 03:00:00,1911,19,194,9157
08.08.2024 04:00:00,182,176,189,9445
08.08.2024 05:00:00,1817,177,185,9267
08.08.2024 06:00:00,1843,182,186,8836
08.08.2024 07:00:00,1955,187,216,8193
08.08.2024 08:00:00,2336,219,246,6758
08.08.2024 09:00:00,2593,244,276,6194
08.08.2024 10:00:00,2975,281,307,5057
08.08.2024 11:00:00,3035,296,311,4872
08.08.2024 12:00:00,31,305,317,4589
08.08.2024 13:00:00,3186,315,324,4458
08.08.2024 14:00:00,3265,321,332,4379
08.08.2024 15:00:00,3336,329,338,4075
08.08.2024 16:00:00,3405,338,343,3855
08.08.2024 17:00:00,3382,336,34,385
08.08.2024 18:00:00,3366,331,344,3916
08.08.2024 19:00:00,3304,32,339,4182
08.08.2024 20:00:00,3021,28,317,4843
08.08.2024 21:00:00,2707,267,276,6175
08.08.2024 22:00:00,2547,242,266,7237
08.08.2024 23:00:00,2349,228,24,7916
09.08.2024 00:00:00,2274,224,233,8364
09.08.2024 01:00:00,2182,213,223,8697
09.08.2024 02:00:00,2165,215,218,8483
09.08.2024 03:00:00,2149,213,217,8473
09.08.2024 04:00:00,2201,213,225,8122
09.08.2024 05:00:00,2155,207,222,8234
09.08.2024 06:00:00,2078,199,214,8596
09.08.2024 07:00:00,2084,198,232,8779
09.08.2024 08:00:00,2512,237,263,7052
09.08.2024 09:00:00,2793,265,297,6157
09.08.2024 10:00:00,3105,297,319,5316
09.08.2024 11:00:00,3192,314,328,479
09.08.2024 12:00:00,3305,322,337,423
09.08.2024 13:00:00,3445,34,348,3819
09.08.2024 14:00:00,3535,347,361,3335
09.08.2024 15:00:00,3597,355,363,3295
09.08.2024 16:00:00,3588,355,362,3502
09.08.2024 17:00:00,3532,349,358,406
09.08.2024 18:00:00,3416,337,351,435
09.08.2024 19:00:00,3265,319,34,4461
09.08.2024 20:00:00,3035,291,315,4972
09.08.2024 21:00:00,2765,263,288,5795
09.08.2024 22:00:00,2507,247,259,6803
09.08.2024 23:00:00,2385,235,246,7427
10.08.2024 00:00:00,2433,236,251,75
10.08.2024 01:00:00,2417,24,245,7538
10.08.2024 02:00:00,237,231,243,7763
10.08.2024 03:00:00,239,227,245,7505
10.08.2024 04:00:00,2288,225,233,769
10.08.2024 05:00:00,222,216,234,783
10.08.2024 06:00:00,2255,222,232,7514
10.08.2024 07:00:00,2285,22,253,7397
10.08.2024 08:00:00,2665,258,274,6169
10.08.2024 09:00:00,2914,276,306,5698
10.08.2024 10:00:00,3233,309,332,4905
10.08.2024 11:00:00,333,327,341,4311
10.08.2024 12:00:00,348,339,357,3871
10.08.2024 13:00:00,3538,348,363,3774
10.08.2024 14:00:00,3603,354,367,3695
10.08.2024 15:00:00,3591,355,364,367
10.08.2024 16:00:00,3655,36,373,3546
10.08.2024 17:00:00,3627,354,367,3565
10.08.2024 18:00:00,3553,349,36,3928
10.08.2024 19:00:00,3414,325,353,3983
10.08.2024 20:00:00,3088,294,323,4754
10.08.2024 21:00:00,2863,278,294,5232
10.08.2024 22:00:00,2599,247,276,6137
10.08.2024 23:00:00,2408,236,246,7063
11.08.2024 00:00:00,2417,24,244,7275
11.08.2024 01:00:00,2508,244,255,6863
11.08.2024 02:00:00,2477,244,253,6918
11.08.2024 03:00:00,2515,246,254,6718
11.08.2024 04:00:00,2416,237,244,7041
11.08.2024 05:00:00,24,235,243,7008
11.08.2024 06:00:00,2329,225,242,7257
11.08.2024 07:00:00,2305,225,248,7563
11.08.2024 08:00:00,269,253,281,6373
11.08.2024 09:00:00,2996,283,314,5297
11.08.2024 10:00:00,3312,317,343,4109
11.08.2024 11:00:00,3399,336,346,3851
11.08.2024 12:00:00,3556,348,364,3448
11.08.2024 13:00:00,3638,359,368,3204
11.08.2024 14:00:00,3703,364,377,3114
11.08.2024 15:00:00,3747,367,384,3174
11.08.2024 16:00:00,3751,371,378,3163
11.08.2024 17:00:00,3715,362,382,3286
11.08.2024 18:00:00,3532,344,361,4121
11.08.2024 19:00:00,3365,331,343,3981
11.08.2024 20:00:00,3161,303,331,4453
11.08.2024 21:00:00,2859,273,299,5348
11.08.2024 22:00:00,2575,249,272,6299
11.08.2024 23:00:00,2557,251,261,6646
12.08.2024 00:00:00,2596,257,262,6534
12.08.2024 01:00:00,2613,259,264,638
12.08.2024 02:00:00,2591,257,261,6386
12.08.2024 03:00:00,2457,241,256,6788
12.08.2024 04:00:00,2336,232,238,7207
12.08.2024 05:00:00,2344,232,237,7077
12.08.2024 06:00:00,2356,229,238,69
12.08.2024 07:00:00,2367,227,255,6868
12.08.2024 08:00:00,2717,258,282,5821
12.08.2024 09:00:00,308,284,333,4955
12.08.2024 10:00:00,3429,339,346,4055
12.08.2024 11:00:00,3451,342,348,3952
12.08.2024 12:00:00,3566,348,364,3631
12.08.2024 13:00:00,3685,366,373,3284
12.08.2024 14:00:00,377,373,381,3138
12.08.2024 15:00:00,3855,38,39,2952
12.08.2024 16:00:00,3883,385,392,2893
12.08.2024 17:00:00,3729,356,392,3124
12.08.2024 18:00:00,3484,343,355,3625
12.08.2024 19:00:00,3307,322,342,4005
12.08.2024 20:00:00,3137,305,321,4356
12.08.2024 21:00:00,2866,27,303,5128
12.08.2024 22:00:00,2724,269,275,5862
12.08.2024 23:00:00,2701,269,272,5961
13.08.2024 00:00:00,2657,263,269,6025
13.08.2024 01:00:00,2614,261,262,6063
13.08.2024 02:00:00,2621,258,264,598
13.08.2024 03:00:00,2559,254,257,6159
13.08.2024 04:00:00,2525,25,254,623
13.08.2024 05:00:00,2463,233,253,6467
13.08.2024 06:00:00,2262,223,234,7238
13.08.2024 07:00:00,2422,236,252,6716
13.08.2024 08:00:00,272,257,284,5808
13.08.2024 09:00:00,3097,289,323,4839
13.08.2024 10:00:00,3361,327,347,4372
13.08.2024 11:00:00,3449,338,352,4267
13.08.2024 12:00:00,3597,356,365,3897
13.08.2024 13:00:00,3411,338,351,4241
13.08.2024 14:00:00,3723,348,384,3624
13.08.2024 15:00:00,3819,376,387,3221
13.08.2024 16:00:00,3709,362,38,3543
13.08.2024 17:00:00,3685,366,374,3758
13.08.2024 18:00:00,3427,311,372,3937
13.08.2024 19:00:00,3015,294,31,4276
13.08.2024 20:00:00,2888,286,294,5062
13.08.2024 21:00:00,2793,267,286,5585
13.08.2024 22:00:00,2676,262,277,6192
13.08.2024 23:00:00,259,25,277,6677
14.08.2024 00:00:00,2641,261,267,5875
14.08.2024 01:00:00,2662,262,268,543
14.08.2024 02:00:00,2697,265,272,5308
14.08.2024 03:00:00,2691,268,271,5353
14.08.2024 04:00:00,252,242,269,596
14.08.2024 05:00:00,2292,222,236,6747
14.08.2024 06:00:00,2273,223,232,6966
14.08.2024 07:00:00,2381,225,257,6487
14.08.2024 08:00:00,2766,264,291,5285
14.08.2024 09:00:00,3141,294,339,449
14.08.2024 10:00:00,3449,339,357,3912
14.08.2024 11:00:00,3531,349,359,3638
14.08.2024 12:00:00,3631,357,373,3425
14.08.2024 13:00:00,3687,363,375,3421
14.08.2024 14:00:00,3791,37,388,3158
14.08.2024 15:00:00,3647,354,381,3304
14.08.2024 16:00:00,3554,323,378,3702
14.08.2024 17:00:00,2904,258,317,6635
14.08.2024 18:00:00,2981,278,317,604
14.08.2024 19:00:00,2741,272,276,6066
14.08.2024 20:00:00,2745,267,279,6147
14.08.2024 21:00:00,2618,257,264,642
14.08.2024 22:00:00,2537,243,262,628
14.08.2024 23:00:00,2431,241,247,6556
15.08.2024 00:00:00,2441,242,248,6268
15.08.2024 01:00:00,2365,234,241,6837
15.08.2024 02:00:00,2305,228,234,737
15.08.2024 03:00:00,2163,21,226,8281
15.08.2024 04:00:00,2127,21,215,85
15.08.2024 05:00:00,2123,209,218,8552
15.08.2024 06:00:00,2059,20,215,8846
15.08.2024 07:00:00,2127,201,227,8633
15.08.2024 08:00:00,2483,233,258,7341
15.08.2024 09:00:00,2764,26,294,6223
15.08.2024 10:00:00,2966,289,306,5438
15.08.2024 11:00:00,3097,305,314,503
15.08.2024 12:00:00,3226,314,331,4599
15.08.2024 13:00:00,3293,325,333,4513
15.08.2024 14:00:00,3293,326,332,4607
15.08.2024 15:00:00,3266,321,334,4508
15.08.2024 16:00:00,3138,305,32,4891
15.08.2024 17:00:00,3047,302,307,5042
15.08.2024 18:00:00,2941,29,301,5228
15.08.2024 19:00:00,2879,284,291,5386
15.08.2024 20:00:00,2753,266,283,567
15.08.2024 21:00:00,2516,245,264,6523
15.08.2024 22:00:00,2461,244,248,6885
15.08.2024 23:00:00,2487,246,251,6998
16.08.2024 00:00:00,2481,245,251,7154
16.08.2024 01:00:00,2484,244,251,719
16.08.2024 02:00:00,2395,237,243,7597
16.08.2024 03:00:00,2376,232,242,7705
16.08.2024 04:00:00,223,219,23,8385
16.08.2024 05:00:00,2276,22,232,8185
16.08.2024 06:00:00,2161,215,218,8701
16.08.2024 07:00:00,2251,219,237,8447
16.08.2024 08:00:00,2544,241,27,7315
16.08.2024 09:00:00,2877,274,295,5998
16.08.2024 10:00:00,3165,302,325,5108
16.08.2024 11:00:00,3204,316,326,4816
16.08.2024 12:00:00,318,313,324,4907
16.08.2024 13:00:00,327,321,343,4633
16.08.2024 14:00:00,3391,329,349,4389
16.08.2024 15:00:00,3476,344,35,427
16.08.2024 16:00:00,3543,351,356,4085
16.08.2024 17:00:00,3454,318,358,4251
16.08.2024 18:00:00,3142,30,333,4751
16.08.2024 19:00:00,3195,30,34,4918
16.08.2024 20:00:00,2873,277,298,5623
16.08.2024 21:00:00,2667,263,274,5707
16.08.2024 22:00:00,2613,256,268,6429
16.08.2024 23:00:00,2538,248,258,6865
17.08.2024 00:00:00,2463,241,249,7248
17.08.2024 01:00:00,2491,241,259,6724
17.08.2024 02:00:00,2592,257,263,5875
17.08.2024 03:00:00,2451,235,253,6298
17.08.2024 04:00:00,2359,234,239,673
17.08.2024 05:00:00,2365,234,239,6796
17.08.2024 06:00:00,2351,233,238,7012
17.08.2024 07:00:00,2378,235,245,7013
17.08.2024 08:00:00,265,247,284,6022
17.08.2024 09:00:00,3047,288,323,4881
17.08.2024 10:00:00,3312,325,341,42
17.08.2024 11:00:00,3335,331,336,3989
17.08.2024 12:00:00,3472,338,355,374
17.08.2024 13:00:00,3513,34,364,3581
17.08.2024 14:00:00,3361,325,35,3873
17.08.2024 15:00:00,3375,321,353,3875
17.08.2024 16:00:00,2883,213,324,5478
17.08.2024 17:00:00,2081,205,217,9485
17.08.2024 18:00:00,2444,223,259,9011
17.08.2024 19:00:00,2571,251,263,8485
17.08.2024 20:00:00,2403,227,249,9132
17.08.2024 21:00:00,2194,213,225,9431
17.08.2024 22:00:00,2215,212,227,8596
17.08.2024 23:00:00,223,216,23,824
18.08.2024 00:00:00,2327,223,241,7652
18.08.2024 01:00:00,2377,235,242,7255
18.08.2024 02:00:00,2371,235,241,7186
18.08.2024 03:00:00,2305,227,234,7473
18.08.2024 04:00:00,2251,222,23,7935
18.08.2024 05:00:00,2297,228,231,766
18.08.2024 06:00:00,2243,217,228,7641
18.08.2024 07:00:00,2258,216,238,7545
18.08.2024 08:00:00,258,243,269,6571
18.08.2024 09:00:00,2768,269,287,586
18.08.2024 10:00:00,2775,27,286,5502
18.08.2024 11:00:00,2721,269,275,5925
18.08.2024 12:00:00,3009,278,329,5155
18.08.2024 13:00:00,3251,314,337,444
18.08.2024 14:00:00,3301,323,336,4137
18.08.2024 15:00:00,3279,317,336,4008
18.08.2024 16:00:00,3018,289,316,4527
18.08.2024 17:00:00,2677,257,287,6363
18.08.2024 18:00:00,2588,256,262,6851
18.08.2024 19:00:00,2614,254,266,6673
18.08.2024 20:00:00,2409,23,252,7652
18.08.2024 21:00:00,2271,224,229,7258
18.08.2024 22:00:00,2251,221,228,7071
18.08.2024 23:00:00,2196,217,221,7286
19.08.2024 00:00:00,2202,219,223,7257
19.08.2024 01:00:00,2143,211,217,7534
19.08.2024 02:00:00,2075,204,211,7804
19.08.2024 03:00:00,2058,205,208,7867
19.08.2024 04:00:00,2078,205,21,7938
19.08.2024 05:00:00,2016,201,203,8039
19.08.2024 06:00:00,1966,194,201,8118
19.08.2024 07:00:00,1932,191,195,8397
19.08.2024 08:00:00,2001,191,21,8302
19.08.2024 09:00:00,209,204,211,8145
19.08.2024 10:00:00,1884,183,201,9486
19.08.2024 11:00:00,1913,186,203,9773
19.08.2024 12:00:00,2182,207,234,9175
19.08.2024 13:00:00,2317,221,237,85
19.08.2024 14:00:00,2321,223,241,8347
19.08.2024 15:00:00,2376,234,243,7795
19.08.2024 16:00:00,2462,242,251,7405
19.08.2024 17:00:00,2503,241,257,7198
19.08.2024 18:00:00,2362,23,242,799
19.08.2024 19:00:00,2387,233,244,7767
19.08.2024 20:00:00,2244,218,232,8665
19.08.2024 21:00:00,2172,217,218,9327
19.08.2024 22:00:00,2168,216,217,9385
19.08.2024 23:00:00,2109,209,215,9479
20.08.2024 00:00:00,2092,209,211,9515
20.08.2024 01:00:00,208,206,209,9581
20.08.2024 02:00:00,2058,205,206,9744
20.08.2024 03:00:00,2062,205,208,9672
20.08.2024 04:00:00,2073,207,208,9528
20.08.2024 05:00:00,2071,206,208,9603
20.08.2024 06:00:00,2058,205,206,9702
20.08.2024 07:00:00,208,206,21,9522
20.08.2024 08:00:00,2161,211,228,9184
20.08.2024 09:00:00,2305,225,239,8539
20.08.2024 10:00:00,2297,225,24,8575
20.08.2024 11:00:00,2412,227,257,8418
20.08.2024 12:00:00,2573,252,265,7795
20.08.2024 13:00:00,2625,258,271,741
20.08.2024 14:00:00,2592,245,282,7683
20.08.2024 15:00:00,2366,226,254,8715
20.08.2024 16:00:00,2449,237,261,8625
20.08.2024 17:00:00,2725,265,282,7335
20.08.2024 18:00:00,2736,261,286,6931
20.08.2024 19:00:00,2462,241,257,7973
20.08.2024 20:00:00,2343,222,244,8548
20.08.2024 21:00:00,2196,217,222,9208
20.08.2024 22:00:00,2192,219,22,9211
20.08.2024 23:00:00,2201,219,221,8916
21.08.2024 00:00:00,2186,218,222,883
21.08.2024 01:00:00,2164,215,218,8834
21.08.2024 02:00:00,2151,214,216,8768
21.08.2024 03:00:00,2142,213,215,8712
21.08.2024 04:00:00,2146,213,216,8597
21.08.2024 05:00:00,212,211,213,8656
21.08.2024 06:00:00,2117,211,212,8629
21.08.2024 07:00:00,2154,212,219,8494
21.08.2024 08:00:00,2342,221,246,7845
21.08.2024 09:00:00,2713,249,294,6693
21.08.2024 10:00:00,3126,299,318,5425
21.08.2024 11:00:00,3186,315,323,5069
21.08.2024 12:00:00,3182,314,325,4967
21.08.2024 13:00:00,3251,321,332,4666
21.08.2024 14:00:00,3278,319,333,4467
21.08.2024 15:00:00,331,323,337,4349
21.08.2024 16:00:00,336,329,34,4165
21.08.2024 17:00:00,3351,331,339,4235
21.08.2024 18:00:00,3302,322,335,4281
21.08.2024 19:00:00,3115,292,323,4772
21.08.2024 20:00:00,2726,263,286,6034
21.08.2024 21:00:00,2637,257,267,649
21.08.2024 22:00:00,2407,226,255,7492
21.08.2024 23:00:00,2223,215,226,8459
22.08.2024 00:00:00,2068,202,213,9069
22.08.2024 01:00:00,2015,199,204,9224
22.08.2024 02:00:00,1971,195,199,9394
22.08.2024 03:00:00,1921,191,195,9567
22.08.2024 04:00:00,1921,191,193,9488
22.08.2024 05:00:00,1951,192,202,918
22.08.2024 06:00:00,2037,195,21,8551
22.08.2024 07:00:00,194,193,198,911
22.08.2024 08:00:00,2211,203,239,8004
22.08.2024 09:00:00,2616,242,278,6653
22.08.2024 10:00:00,2986,28,312,5567
22.08.2024 11:00:00,3033,294,311,5895
22.08.2024 12:00:00,3127,302,321,5531
22.08.2024 13:00:00,3123,305,319,5349
22.08.2024 14:00:00,3245,32,328,4929
22.08.2024 15:00:00,3203,311,327,5176
22.08.2024 16:00:00,3264,321,335,5042
22.08.2024 17:00:00,3213,318,325,5249
22.08.2024 18:00:00,3078,298,315,5743
22.08.2024 19:00:00,2885,282,299,6268
22.08.2024 20:00:00,2724,266,28,6817
22.08.2024 21:00:00,2589,255,264,7396
22.08.2024 22:00:00,2422,234,254,8169
22.08.2024 23:00:00,2313,228,234,8843
23.08.2024 00:00:00,2274,227,228,9089
